,smiles,xyz_file
36483,C1CNC2=C(C1)CCC2,molecule_256768
36484,NC(=O)NCc1ccco1,molecule_246404
36485,C#CC1OCCO1,molecule_284316
36486,CC1CC(CO)C1,molecule_249748
36487,CC1(C)CC(=O)N1O,molecule_193211
36488,C1=CCNCC1,molecule_13912
36489,C1N[C@@H]2COC[C@H]12,molecule_251754
36490,CNC(=O)NC(=O)NC,molecule_21778
36491,OCC#CCCCO,molecule_96053
36492,CCc1cncn1CC,molecule_80884
36493,C=CC(=O)NCN(C)C,molecule_25164
36494,C=C(C(=O)OC)N(C)C,molecule_243796
36495,C[C@H](NCCO)C(=O)O,molecule_187671
36496,C=CC(C)(C)CCC(C)=O,molecule_254996
36497,OCC1=CC=CCC1,molecule_249258
36498,C1CCCCNCCC1,molecule_246212
36499,NCC1(CO)CC(O)C1,molecule_200273
36500,CCOC(=O)C#N,molecule_12148
36501,Cc1ccncc1CCN,molecule_225576
36502,CCOCC[C@H](N)C(=O)O,molecule_73339
36503,CCC(C)(C)N(C)C,molecule_128227
36504,CC(C)=C1CCCC[C@@H]1O,molecule_253265
36505,Cn1ncccc1=N,molecule_254423
36506,CC(C)C(=O)CC(=O)O,molecule_48185
36507,C[C@]1(O)CCC(=O)C1(O)O,molecule_211999
36508,C#C/C(C)=C/CC,molecule_255099
36509,CCCC/C=C(/C)OC,molecule_133888
36510,O=CCOCCO,molecule_73555
36511,C[C@H](O)C1CN(C)C1,molecule_233995
36512,C=CCCC(=C)O,molecule_285655
36513,CCCCOC(=O)NCC,molecule_69718
36514,CCC(=O)N1CC(N)C1,molecule_234871
36515,Cc1ccc2n1C(=O)C=C2,molecule_202473
36516,C1=CC2(CC1)CCCC2,molecule_243664
36517,C[C@H]1CCC[C@@H](C)C1=O,molecule_244749
36518,CC(C)Nc1ccncc1,molecule_251212
36519,NNC[C@@H]1CC=CCC1,molecule_247556
36520,C[C@@H]1CCC[C@](O)(CN)C1,molecule_250079
36521,C=CCCCCC,molecule_277208
36522,O=C(O)CCC(=O)/C=N\O,molecule_283951
36523,Cc1cc(N)ccc1CN,molecule_91389
36524,COC(=O)[C@H](N)CCN,molecule_103814
36525,NCCCCCCCN,molecule_13357
36526,CNNC1=NCCN1N,molecule_215827
36527,CC(C)CCCCCC=O,molecule_46777
36528,CCCCC[C@H](C)COC,molecule_170081
36529,CCC1(CN)CC(C)C1,molecule_239451
36530,COc1cc[nH]c1C,molecule_150300
36531,CCC[C@H](C)C[C@H](C)O,molecule_125352
36532,Cc1ncc(CO)o1,molecule_227412
36533,CCCn1nc(N)cc1C,molecule_224654
36534,O=C1C[C@@H]2C(=O)OC[C@@H]2O1,molecule_254197
36535,O=C1CN(CCO)CCO1,molecule_245882
36536,C=C(CCC)[C@H](C)CCC,molecule_256612
36537,N/N=C(/N)N(N)N,molecule_245294
36538,C=C1C(=O)OC[C@@H]1C,molecule_138347
36539,c1conn1,molecule_6563
36540,COC1=C(C(C)=O)CCC1,molecule_170849
36541,NCCN1CC1,molecule_37880
36542,CC(=O)N[C@H](C)CN,molecule_251458
36543,CC/C=C/N1CCCC1,molecule_64738
36544,N#C/C=C/C=C/N=C=O,molecule_254814
36545,OCc1ccnc(CO)n1,molecule_245572
36546,CC(=O)CCC(=O)O,molecule_5235
36547,Cc1nc(C)n(CO)n1,molecule_255721
36548,CC1(C)OCOC[C@@H]1CO,molecule_244933
36549,O=C(O)[C@@H]1C[C@H](O)CO1,molecule_244485
36550,O=C(O)CC1=CC(=O)OC1,molecule_252270
36551,CN(C)CCCCCCO,molecule_25583
36552,CC(=O)[C@@H]1CCC1(C)C,molecule_250345
36553,CCOc1c[nH]c(=O)cn1,molecule_77577
36554,C/C=C1\CCCOC1=O,molecule_254482
36555,C1CC[C@@H]2NCCC[C@@H]2C1,molecule_243543
36556,CNC1=C(C#N)CCCC1,molecule_126888
36557,CCN1C(=O)CN=C1C,molecule_179478
36558,OC[C@@H]1CC[C@H](O)C1,molecule_197783
36559,C/C=C/[C@](C)(O)CC(=O)O,molecule_255447
36560,CNC(=O)CNC(C)=O,molecule_58241
36561,CCOc1cc(CC)co1,molecule_101963
36562,CN1CCc2[nH]ncc2C1,molecule_174397
36563,CC(C)COCCC(=O)O,molecule_109117
36564,O[C@@H]1CCCNC1,molecule_4273
36565,O=C1CC(=O)NC(=O)N1,molecule_817
36566,c1onc2c1CCCCC2,molecule_246939
36567,COC(=O)[C@H](C#N)C(C)C,molecule_117697
36568,Cc1c(CCN)cnn1C,molecule_225936
36569,CC(C)CC(C)(C)C(O)O,molecule_252605
36570,Cc1cc(=O)nc(CN)[nH]1,molecule_50330
36571,N#CCCC=C1CCCC1,molecule_246291
36572,CC(C)(C)OCCC(=O)O,molecule_80433
36573,C=C=CC(C)(C)CO,molecule_245327
36574,CNCC1OCCO1,molecule_127514
36575,C=CC(=O)OC/C=C/C,molecule_244597
36576,N#C[C@H]1C[C@H]1C#N,molecule_147960
36577,O=C(O)C1CCC1,molecule_36408
36578,C[C@@H]1OC(=O)C[C@]1(C)O,molecule_183207
36579,COC[C@H](C(=O)O)C(C)C,molecule_171550
36580,COCc1ccnnc1,molecule_175443
36581,CC(C)NCCC[C@H](C)O,molecule_52179
36582,Cc1ccc(CC(=O)O)o1,molecule_155493
36583,C=C(C)CNN,molecule_194809
36584,CCOC(=O)C(=N)C(C)=O,molecule_214581
36585,C#C/C=C(\CC)CCCC,molecule_285338
36586,CC(=O)NCCCN,molecule_38290
36587,C#C[C@@H]1CCCCCC1=O,molecule_284461
36588,CC(C)C/C=C/C=O,molecule_103020
36589,CN(C)[C@@H]1COCC[C@H]1O,molecule_215919
36590,COC(=O)CC[C@H](C)OC,molecule_15776
36591,CNC(=O)[C@]1(O)CC1(C)C,molecule_205037
36592,C1=NCC=C2N=CC=C12,molecule_284337
36593,N[C@]1(CO)CCCNC1=O,molecule_256358
36594,CC1(C(N)=O)COC1,molecule_233231
36595,CC(C)C1=CC(=O)CCC1,molecule_246606
36596,CN[C@@H]1CCNC[C@@H]1C,molecule_210973
36597,CNC[C@@H]1CCCCO1,molecule_246991
36598,C=COC(=O)CC(C)=O,molecule_244575
36599,O=C1OCCOC1=O,molecule_35184
36600,N#CCN1CC=CC1,molecule_251238
36601,NC(=O)c1cc(C=O)on1,molecule_249524
36602,Cc1cnc(N)cc1C=O,molecule_231378
36603,CCn1[nH]c(=O)nc1C,molecule_102947
36604,O=CN1C=CCC1,molecule_254467
36605,CC1(C)CCC(=O)C=C1O,molecule_284932
36606,COCC(C)COC,molecule_204108
36607,C#CCCOCCC,molecule_285537
36608,Nc1ccc(CO)c(N)c1,molecule_157493
36609,C=CCOC(=O)[C@H](C)O,molecule_246010
36610,CCN[C@H](C)c1cn[nH]c1,molecule_224966
36611,CN1CC[C@H](C(=O)O)C1,molecule_250012
36612,Cc1ccnc(CO)c1O,molecule_286122
36613,COC(=O)[C@H](O)CC(N)=O,molecule_193871
36614,C1C[C@H]2N[C@H]3CC[C@H]3C[C@@H]12,molecule_152900
36615,CN(C)CCOCCC#N,molecule_82351
36616,c1ccc2c[nH]cc2c1,molecule_6216
36617,C=C=C(CC)CC,molecule_244550
36618,C#CC1(C)CC1,molecule_283753
36619,CO[C@@H]1CCC1=O,molecule_110079
36620,CCCC[C@H](C)CC#N,molecule_160052
36621,C=C[C@@H]1CCCCN1C,molecule_252779
36622,C[C@H](O)CNCO,molecule_160998
36623,NC1(N)CCCCC1,molecule_250001
36624,C#CC1=C(C)CCCCC1,molecule_190168
36625,C1CNCCNCCN1,molecule_42569
36626,c1nc2nncn2[nH]1,molecule_6197
36627,CC1(C)C=C(CO)CCC1,molecule_252145
36628,O=C(O)C=C1CC1,molecule_246248
36629,C=CCCO,molecule_12761
36630,CCc1cc(C)c(C)cn1,molecule_158279
36631,C[C@@H]1CC(C)(C)OC1=O,molecule_29703
36632,CC1(CO)CC(=O)C1,molecule_239399
36633,C=CCN(CC=C)N=O,molecule_248272
36634,NC[C@@H]1OC[C@H](CO)O1,molecule_170182
36635,C=C/C=C/C#CCCCC,molecule_255798
36636,CCOC(=O)NC[C@H](C)O,molecule_155797
36637,CCOC(=O)c1ccno1,molecule_199428
36638,C#CCCC(=C)C(C)=O,molecule_252290
36639,CC(C)N1C=NC(=O)NC1,molecule_216952
36640,CCn1ccccc1=O,molecule_62705
36641,O=C[C@H]1CC[C@@H](C=O)C1,molecule_245776
36642,Cc1ccc2c(c1)CC=C2,molecule_78594
36643,CC(C)n1cnc(=O)[nH]1,molecule_251488
36644,CNn1cnc(O)c1,molecule_286196
36645,O=C(O)CCC(=O)OO,molecule_35023
36646,C/C=C(C)/C=C/C(=O)O,molecule_250120
36647,COC1=C(C)ONC=C1C,molecule_286024
36648,C[C@@H]1C=C(CO)C(=O)O1,molecule_246567
36649,C=C(C)CC(C)(C)C,molecule_3865
36650,C[C@H](ON)c1ccccc1,molecule_247645
36651,C=NN(C)COCC,molecule_252267
36652,Cc1cc(C)n(N)c1,molecule_177706
36653,O=C(CO)c1ccoc1,molecule_224038
36654,CCOC(C)(C)CN,molecule_171097
36655,COC(=O)[C@H](C)CC(C)C,molecule_154736
36656,C=C(C(=O)CC)[C@H](C)O,molecule_170866
36657,C=CCC(=O)OC=C,molecule_248903
36658,CCOC(=O)/C(N)=N/N,molecule_118392
36659,CCCCCCCCNN,molecule_30012
36660,O=C1CCC=C2CCCN12,molecule_256361
36661,CO[C@H](C=O)OCC=O,molecule_251204
36662,CN(C)/C=C/C=O,molecule_13766
36663,C/N=C/c1ccc(C)o1,molecule_184053
36664,COC(=O)NCCN(C)C,molecule_163118
36665,CCC1(CC)C[C@@H]1C#N,molecule_246590
36666,CC(C)=COC=C(C)C,molecule_243515
36667,CO/C=C1\CCCC1=O,molecule_248146
36668,COCC1(C#N)CC1,molecule_233373
36669,N#CC1(O)CCCC1,molecule_44479
36670,CC(=O)[C@]1(O)CC=NO1,molecule_184806
36671,O=C(O)C1=NCCC1,molecule_244450
36672,COC1(CO)CCOCC1,molecule_226043
36673,C1=CC2=CN=CNC2=CO1,molecule_251438
36674,COC(=O)NC(=O)OC,molecule_114982
36675,OC1=C[C@@H]2CC[C@H]1C2,molecule_284676
36676,Cc1ccn(C(C)C)c1,molecule_167255
36677,CC(=O)N1CC[C@@H]1C(=O)O,molecule_251605
36678,CCOC1CCNCC1,molecule_20439
36679,CNC(=O)CCN(C)C,molecule_186191
36680,COC(C)(C)[C@@H]1CO1,molecule_183848
36681,C=CCC1=CCC(=O)O1,molecule_256819
36682,O=Cc1ccc(CO)o1,molecule_809
36683,C=C(C)/C=C/CO,molecule_148092
36684,C1=Nc2cncnc2OC1,molecule_242860
36685,CCCCCNC(C)(C)C,molecule_245444
36686,C[C@@H]1CC[C@@H]2N[C@@H]2C1,molecule_253335
36687,NNC(=O)[C@@H]1CCCO1,molecule_254117
36688,CCC1=NCC=CN1C,molecule_205513
36689,CCOc1c(N)c(=O)c1=O,molecule_93821
36690,CC(=O)Cc1coc(C)c1,molecule_255489
36691,CCOC(=O)CCC#N,molecule_59306
36692,C=CCOCCNC,molecule_181121
36693,O=C=CC1CC1,molecule_189587
36694,CC(O)(CN)CN,molecule_251864
36695,CC(=O)C(C)=C1CC1,molecule_255585
36696,COC1(C=O)CC1,molecule_110076
36697,O=C=NC1=CCCCC1,molecule_245883
36698,COC1(OC)CC=C(C)O1,molecule_160110
36699,Cn1cnc2cnccc21,molecule_245880
36700,C=C(C)C(=O)OCCCO,molecule_30534
36701,CCCC(CCC)CNC,molecule_47719
36702,CCOC(=O)C=C(C)C,molecule_13237
36703,CN1CCN(N)C1=O,molecule_156538
36704,C=CC[C@@H]1C=C(C)C(=O)O1,molecule_213910
36705,CC[C@@H]1CNCCO1,molecule_246660
36706,C=CCOc1cc(=O)c1=O,molecule_254663
36707,O=C1CCc2ccccc21,molecule_242572
36708,O=Cc1cccc(CO)n1,molecule_251863
36709,CC(C)/C=C1/CCOC1=O,molecule_252828
36710,C#CCOCOCC#C,molecule_283701
36711,CN1C=C(C#N)CCC1=O,molecule_199944
36712,CC/C=C/C=C/C=C/C=O,molecule_253621
36713,C1=NC2=CCC=NC2=N1,molecule_243109
36714,CC1=CC(C)(C)OCC1,molecule_253420
36715,CC1=C[C@H](O)[C@H](C)CC1,molecule_180456
36716,CC/C=C/[C@H](O)CCC,molecule_244663
36717,CC/C=C\N(CC)CC,molecule_212155
36718,CN1CCCC[C@@H]1CN,molecule_245979
36719,COC(=O)[C@]1(C)OC1(C)C,molecule_244955
36720,COc1c(N)c(=O)c1=O,molecule_44984
36721,C/C(=C/C=C/C(C)C)CO,molecule_253885
36722,CCNCCCCC#N,molecule_215580
36723,C=C1CC=CCC1=C,molecule_253255
36724,C=CC(=O)OCC,molecule_277466
36725,CCCC[C@H](O)CCC,molecule_10457
36726,CNNCCO,molecule_114100
36727,C=C1C=C[C@@H]2CC[C@H]12,molecule_251444
36728,C=C[C@@H]1CCCC(=O)O1,molecule_252189
36729,C/C(=N/O)C1CC1,molecule_284867
36730,C1=CC=C2C=C2C=C1,molecule_247783
36731,CC(=O)CCNC(C)=O,molecule_201854
36732,N#CCCCCC(=O)O,molecule_45173
36733,CCC(CO)=C1CC1,molecule_192367
36734,O=C1C=COCC1=O,molecule_160326
36735,CCc1cc(C)ccc1C,molecule_25044
36736,CC(C)C(N)(C#N)C(C)C,molecule_255427
36737,CC(C)NCCCCO,molecule_109943
36738,CC(C)[C@H](C=O)CO,molecule_34183
36739,CN(N)c1cccnc1N,molecule_133388
36740,O=CC(O)C=O,molecule_8289
36741,CN(C)C(=O)c1ccon1,molecule_143923
36742,C/C(N)=C1/C(=O)COC1=O,molecule_247031
36743,CCc1c(C)nn(C)c1N,molecule_224438
36744,C1CC[C@@H]2CCN[C@@H]2CC1,molecule_246958
36745,N=C1C(=O)N=C(N)N=C1N,molecule_256663
36746,CCCC1=CC=CC1,molecule_90028
36747,NCCc1cnc(N)[nH]1,molecule_245903
36748,CC(=O)C(C)(C)CC(=O)O,molecule_84399
36749,Cc1ccccc1C=O,molecule_9174
36750,CCCCNn1cnnc1,molecule_81270
36751,CNC(=O)C1(CO)CC1,molecule_240398
36752,CN1CCC[C@H](C(N)=O)C1,molecule_245370
36753,C=C/C=C/CC(C)C,molecule_30632
36754,C[C@H](C=O)CC1OCCO1,molecule_253698
36755,CC(=O)[C@@H]1CN=C(C)O1,molecule_257311
36756,C=C=C[C@H](N)C(=O)O,molecule_176873
36757,CCN1[C@@H](C)CCC[C@H]1C,molecule_251736
36758,CCC(C)(C)C1C=CC=C1,molecule_253166
36759,N[C@@H]1C=CCCCC1,molecule_248600
36760,CNC1(C(=O)N(C)C)CC1,molecule_242412
36761,CCOC(=O)c1ccoc1,molecule_11495
36762,CC(C)[C@H](C)CC(C)(C)C,molecule_248373
36763,C1CC2CCC1[C@@H]1CC[C@@H]21,molecule_6183
36764,CCCC[C@H](C)ON=O,molecule_254153
36765,CC[C@@H]1C=C(C(=O)O)C1,molecule_172010
36766,CN(C)CCOC=O,molecule_198368
36767,CCc1cc[nH]c1C(=O)O,molecule_171487
36768,C=C[C@H](C(=O)O)C(C)C,molecule_257320
36769,C1C[C@H]2OO[C@@H](C1)O2,molecule_242963
36770,COCCC(=O)OC,molecule_37106
36771,CCCCCCC[C@H](C)N,molecule_62253
36772,CC[C@H](C)C(=O)C=C(C)C,molecule_255123
36773,CCN1C(=O)NC(=O)C1=O,molecule_126758
36774,C[C@H](O)[C@@H]1CCCNC1,molecule_246067
36775,O=C1C[C@@H]2CC[C@H](C1)C2,molecule_247849
36776,CNC[C@@H]1CCC(=O)N1,molecule_224003
36777,Cc1cnc([C@H](C)N)[nH]1,molecule_229099
36778,C[C@H]1C[C@H](C)CCO1,molecule_148375
36779,COC1=CC(=O)CO1,molecule_157860
36780,C=CCC(=O)[C@@H]1O[C@@H]1C,molecule_210558
36781,C1COCCO1,molecule_278003
36782,N[C@@H]1C[C@@H]1[C@H](N)C(=O)O,molecule_217451
36783,O=C1CCC=C1CO,molecule_17510
36784,OC(O)(O)O,molecule_7795
36785,C#CC[C@H](N)C(N)=O,molecule_286065
36786,CN(O)C(=O)CCCO,molecule_286169
36787,C=C(CCCC)OC=O,molecule_191160
36788,NC(=O)CCn1ccnc1,molecule_252332
36789,CC(=O)[C@@H]1COC(=O)C1,molecule_247080
36790,COC(=O)CCCCCN,molecule_25886
36791,CC(C)(C)OC=O,molecule_277415
36792,CN(C)C(=O)C1(O)CC1,molecule_286068
36793,N#CC1(C#N)CCN=N1,molecule_255212
36794,CC(C)=CCC#CCO,molecule_187195
36795,C[C@H](C=O)c1ccc[nH]1,molecule_199535
36796,N#CCC(N)=O,molecule_3808
36797,CCc1coc(C)n1,molecule_120087
36798,CCCCC[C@H](C)NCC,molecule_78496
36799,C[C@@H](O)[C@H](O)C(C)(C)C,molecule_218488
36800,CC(C)[C@@H]1COC(=O)N1,molecule_248427
36801,O=C1NCC[C@@H]1CO,molecule_257202
36802,COCC[C@H](N)C(=O)OC,molecule_163761
36803,CCC(=O)CC(=O)CC,molecule_247096
36804,CNCc1cc(C)ccn1,molecule_227320
36805,CC(=O)NCC1CC1,molecule_136075
36806,CCCCCNCC(=O)O,molecule_97549
36807,CO/C=C(\O)C(C)=O,molecule_285746
36808,COc1[nH]c(=O)ncc1C,molecule_88431
36809,CCC(=O)OC[C@H](C)C=O,molecule_253235
36810,CO[C@H]1C(=O)OC[C@@H]1C,molecule_185643
36811,CC1(CCC=O)CC1,molecule_187330
36812,N[C@H](CC1CC1)C(=O)O,molecule_246244
36813,C=CC[C@@H]1C[C@H]1C(=O)OC,molecule_251156
36814,CNC(=O)CC(=O)C=O,molecule_174316
36815,CC(=O)/C=C(/C)C=O,molecule_181087
36816,C=CCN(C)N,molecule_249087
36817,CCC1=CC(=O)O[C@@H]1O,molecule_244176
36818,CC1=CC[C@H](C)[C@H](C)C1=O,molecule_78212
36819,C1=CC(=C2CCCC2)CC1,molecule_250394
36820,O=C1C[C@@H]2CCOCCN12,molecule_255627
36821,CCC(=O)NC(N)=O,molecule_42579
36822,C[C@@H]1CCNCCO1,molecule_233596
36823,CCCCC/C(CC)=N/O,molecule_284061
36824,O=C1NCCCCCCN1,molecule_250039
36825,OC1[C@H](O)C=C[C@H]1O,molecule_206883
36826,CCC1(CC)O[C@@H]1C,molecule_250574
36827,CCc1nnc(CO)n1C,molecule_233960
36828,CN1NC(=O)CC1=N,molecule_219843
36829,CC[C@@H]1COCO1,molecule_250575
36830,CC(=O)C(C)(C)C=O,molecule_25001
36831,CCCCCCCOO,molecule_283547
36832,CNN1CCC[C@@H]1CO,molecule_202042
36833,COC(=O)c1ncn[nH]1,molecule_43609
36834,CC(C)C1CC(=O)C1,molecule_250803
36835,COCCCCN,molecule_98949
36836,O=C/C1=C/CC/C=C\CC1,molecule_253860
36837,CCCCCCC(=O)OC,molecule_3716
36838,C[C@H]1CC=CO[C@@H]1CO,molecule_198835
36839,C=C=C(C)C(=C)C,molecule_251905
36840,C[C@H](N)CC(=O)CC(=O)O,molecule_248877
36841,NCc1ccc(O)cc1,molecule_283539
36842,CC(C)(C)CN=C(N)N,molecule_248847
36843,C[C@H](C#N)C(=O)C1CC1,molecule_228104
36844,OCCOC[C@@H]1CO1,molecule_71165
36845,C[C@H](C(=N)N)C1CCC1,molecule_240780
36846,C=CNC(=O)OC(C)(C)C,molecule_246967
36847,C[C@@H]1CN2CCC1[C@H](C)C2,molecule_14195
36848,CC(C)(C)/C=C/CO,molecule_142855
36849,CC(C)COC(N)=O,molecule_9696
36850,C1N=NCO1,molecule_55718
36851,Cc1cnn(CC=O)c1,molecule_225832
36852,C[C@@H]1CCNCCN1C,molecule_256066
36853,C[C@H](N)CC(C)(C)O,molecule_153409
36854,C[C@]1(O)OC(=O)C[C@H]1O,molecule_218062
36855,CCn1ccnc1CN,molecule_222442
36856,COC(C)(C)C(C)(C)O,molecule_116282
36857,C=C(C=O)COC,molecule_191696
36858,CC[C@H](C)[C@H](N)C(=O)OC,molecule_244651
36859,C1=CC[C@H]([C@@H]2CO2)CC1,molecule_245905
36860,COCN1CCCC1,molecule_97084
36861,O=CNc1cncnc1,molecule_125975
36862,C[C@@H]1CCCN(C=O)C1,molecule_244655
36863,O=C1CC=C(C(=O)O)N=N1,molecule_251642
36864,CC[C@H]1CNC[C@@H](CC)O1,molecule_252849
36865,COC=C=C(C)C,molecule_160016
36866,CCCn1cnc(C)c1,molecule_194366
36867,N#Cc1cccccc1=O,molecule_243773
36868,CO[C@@H]1CO[C@H](OC)CO1,molecule_256487
36869,COC(=O)Nc1cnc[nH]1,molecule_119461
36870,C[C@H](O)CN(C)N=O,molecule_152877
36871,CCOC#CC(=O)OC,molecule_187638
36872,N#CCc1cccnn1,molecule_250214
36873,Cc1nnc(C)o1,molecule_61908
36874,N[C@@H]1C[C@@H]1NC(=O)CO,molecule_229408
36875,C=C[C@H](C)[C@H](O)/C=C/C,molecule_250681
36876,C#Cc1cc(C)ccn1,molecule_284563
36877,CCCCCCCCN,molecule_4700
36878,CC1=CC(=O)N=N1,molecule_242694
36879,C=COC(=O)C(=O)OC=C,molecule_247603
36880,CC(C)(C)NCCCN,molecule_116695
36881,CO[C@@H]1C=CNC1=O,molecule_251929
36882,C1=CCc2cocc2C1,molecule_125928
36883,COCC1(CN)CCC1,molecule_226615
36884,CC(=O)[C@@H]1CCCN1,molecule_254243
36885,COc1ncc(N)c(C)n1,molecule_222799
36886,O=C(O)CC1CCCC1,molecule_20614
36887,O=C1CCNC1,molecule_2067
36888,C#CCC1(O)COC1,molecule_286299
36889,CCOC(C)=O,molecule_5754
36890,CN(C)C[C@](C)(O)CN,molecule_235239
36891,CC(C)C(=O)CCCCO,molecule_161786
36892,C=Cc1cccc(C#N)c1,molecule_246002
36893,C[C@H](N)CCCC(=O)O,molecule_12886
36894,CNCC1(C)OCCO1,molecule_40461
36895,C=C(OC(C)C)C(=O)OC,molecule_255190
36896,C1[C@H]2O[C@H]2C[C@H]2O[C@@H]12,molecule_6434
36897,N[C@@H]1CCONC1=O,molecule_243993
36898,Cc1nc(=O)nc(C)[nH]1,molecule_250683
36899,Cc1cccccc1=O,molecule_93208
36900,C=COCC/N=C/C,molecule_175015
36901,CC(=O)C1CCC(C)CC1,molecule_242712
36902,CN1CC=CC/C1=C\N=O,molecule_256056
36903,C=C=C(OC)C(C)(C)O,molecule_168441
36904,CCn1ncc(CN)n1,molecule_242306
36905,CCOCCC(=N)OCC,molecule_80062
36906,C/C=C(\C)C[C@H](N)C(=O)O,molecule_248609
36907,C=C/C=C/CCC=C,molecule_243803
36908,N#Cc1ccc(=O)[nH]c1O,molecule_283429
36909,CNCCCn1cccn1,molecule_225885
36910,NC[C@H](O)c1cc[nH]c1,molecule_174067
36911,CC(=O)OC1=CCCCC1,molecule_244065
36912,CCOCCCCCC=O,molecule_207330
36913,C=C(OC)C(C)(C)C,molecule_254356
36914,CCNCCC(=O)NN,molecule_227488
36915,c1coc([C@@H]2CO2)c1,molecule_244709
36916,CCCn1ccoc1=O,molecule_208045
36917,C=CN1CCN=C1C,molecule_21186
36918,CO/C=C(\C)OC,molecule_254746
36919,CC1=C[C@H](C(C)C)OCC1,molecule_254212
36920,C[C@]1(C(N)=O)CCCN1O,molecule_285185
36921,C#CC[C@](C)(CO)CC=C,molecule_285173
36922,C=C1CC(C)=C(C)C1=O,molecule_252914
36923,N#C[C@H]1O[C@H]1C#N,molecule_64661
36924,Cc1ccccc1NO,molecule_283482
36925,COC(=O)c1nccn1C,molecule_138543
36926,CCCC1=NOCC1,molecule_189331
36927,CCOC1=CC(=O)C1,molecule_42339
36928,CCOCC(C)C,molecule_12693
36929,COC(=O)n1cccc1,molecule_39473
36930,COCC#CCO,molecule_75239
36931,OCCCCC1COC1,molecule_205639
36932,COCCC1(OC)CCC1,molecule_127822
36933,CC1=C[C@H](C)N=NC(C)=C1,molecule_253895
36934,CCCCCOC(=O)C=O,molecule_166149
36935,CC[C@@H]1CCN[C@H](C#N)C1,molecule_255899
36936,C#CCOCC(=O)N(C)C,molecule_286109
36937,CCN[C@H](C)CC(=O)O,molecule_219962
36938,CC(C)=C(CO)CO,molecule_244399
36939,CO[C@@H]1CC(=O)NC(=O)N1,molecule_250491
36940,CC(C#N)=C1CCCCC1,molecule_253010
36941,CNCC1(CO)COC1,molecule_196181
36942,C#CC(=O)C[C@H](O)C=C,molecule_286127
36943,O=c1cc1CO,molecule_174428
36944,Cc1c(N)ccnc1N,molecule_231277
36945,Nc1ccccc1C1CC1,molecule_244871
36946,C[C@@H]1C[C@H](CO)CCO1,molecule_237940
36947,C=CCC[C@H](C)CO,molecule_191171
36948,CCN(CC)CCCNN,molecule_112076
36949,CCCC#CCCC(C)=O,molecule_190555
36950,CC(=O)NC[C@@H]1CCCO1,molecule_256351
36951,C[C@@H]1[C@H](C#N)CNN1C,molecule_255439
36952,COCCN1CC[C@H](N)C1,molecule_228255
36953,NCCCN1CCCCC1,molecule_35226
36954,N#C[C@H]1C[C@@H]2O[C@@H]2C1,molecule_289555
36955,Cc1ccc(C)c(N=O)c1,molecule_71632
36956,C=C(C)/C=C/CC=C(C)C,molecule_81080
36957,CCCCN(CO)N=O,molecule_160914
36958,CN1CCC[C@H](O)C1,molecule_245091
36959,C[C@H](O)c1ccc[nH]c1=O,molecule_250177
36960,C=C/C=C(\C)CCCC,molecule_183247
36961,C=C(C)CCC(C)=O,molecule_244927
36962,NCC1(CO)CCC1,molecule_26434
36963,CCCCNCC,molecule_62801
36964,CC(C)(O)C(C)(C)CCO,molecule_248297
36965,O=C(O)C1(NO)CCC1,molecule_203697
36966,CC/C(=N\N)C(C)=O,molecule_193200
36967,CC1=CC(=O)O[C@]1(C)O,molecule_247874
36968,C=CCCCC(=O)CCO,molecule_257423
36969,CNC(=O)CCCC#N,molecule_120327
36970,CCN(CCC#N)C(C)=O,molecule_39411
36971,C/C=C/[C@H](O)C(C)C,molecule_176272
36972,CC1=NC[C@H](C)N=C1C,molecule_255682
36973,C[C@@H]1CN(C)CCN1,molecule_82206
36974,CC(CN)CN,molecule_28393
36975,CN=C=NC(C)(C)C,molecule_76351
36976,C1CCC2(C1)OCCO2,molecule_242767
36977,C=C(C)CC(C)=O,molecule_36659
36978,OCCn1cnnc1,molecule_255853
36979,C[C@@H]1O[C@](C)(O)C=CC1=O,molecule_255582
36980,C[C@@H]1COCC[C@@H]1CN,molecule_235564
36981,CC(C)[C@H](C)N,molecule_1362
36982,C=CCC(N)CC=C,molecule_28549
36983,C=C(C)CCCC(C)C,molecule_32341
36984,C=C/C=C/CCCC=C,molecule_49317
36985,COC/C=C/C=C/COC,molecule_154650
36986,CCc1ccccc1CO,molecule_15169
36987,CCC[C@H](N)c1ccco1,molecule_177531
36988,C1CCC[C@@H]2C[C@@H]2CC1,molecule_243021
36989,CC(C)C[C@H](C#N)C=O,molecule_255273
36990,O=Cc1ccc(C(=O)O)o1,molecule_247635
36991,CCCCN(C=O)N=O,molecule_7659
36992,CC1CCN(C=O)CC1,molecule_81642
36993,C#CCC(CO)CO,molecule_286139
36994,CC(C)(C)NC[C@H](O)CN,molecule_113470
36995,CCCc1cnc(N)n1C,molecule_215999
36996,COc1ccnc(CN)n1,molecule_222835
36997,C=CC[C@](C)(O)CCCC,molecule_254863
36998,CCCN(C)CCOC,molecule_192608
36999,COC(=O)[C@H](C)OC(C)=O,molecule_51858
37000,C=CC(C)=C(C)C,molecule_247825
37001,CCC(CC)C(=O)O,molecule_1553
37002,C[C@]12C=NO[C@@H]1C=NO2,molecule_256817
37003,CCC1(O)CCC1,molecule_79020
37004,C[C@@H]1CNC[C@H](CO)O1,molecule_241079
37005,OCCNCCNCCO,molecule_41064
